address,pubkey,value
1MZmQE1WfG9VM9CFyfSTyUHnywcHwStyvw,,1004500000
1MZoMUrW2Tq1KVN58TyuwuWF5tiPfawJLJ,,156630500000
1MZx4Nvp7m9SiLVK8noe2nGiNGKPbs8kpV,,1006600000
1MZxdbX4Qocqaby1RuKyLak7AjBmvczpY7,,1004500000
1Ma6CZwbGuUYRbW6mmjord5sUwxsqsucfi,,5000000
1MaE1BRYXCK6G7BGQ65CrYTV5weQkXTC2P,,3000000000
1MaEKpcVeWTF3XJBFcQhVBT7ZWcEagNjKc,,1004500000
1MaTdJANhWSMpsAVxBVapzDbKPk5KK9WE4,,33000000
1MaWngAQFZHR4mYc2riJfeP283nr2tKZ6X,,1008000000
1MaZzaWCS5iv3F3cNZrGptV7Z7mAhHPfVs,,39809450000
1Mabfgk8NQQgt8vRhGUNeN1fJY36P42SX2,,185900000
1MaeDh53PXQMRnx8JS8wKakDwYTxaCy69w,,1004500000
1MagG4mcnAGDKroGdvsdV72mHqMPAmwhwK,,4760224000
1Majsjaz9tC3qTSc1yzHEkeNoffG3zWDJw,,7000000
1ManqCTUcxiPpSBWCSThyRQzm8wker9ACD,,1007300000
1Maynz14WLgN9jrd4Fm1pSjF99hiZMaYEC,,308000000
1Mb3cDhBmwZNdkUQbXXFdXscrAMDxYAaV6,,229000000
1Mb4LDPqUNsk2vrPyRLs7aQFhhJsLfqCss,,1004500000
1MbEqQGw2L2feFLN9zfzvxp8yUoE2DHKdK,,355000000
1MbJ25kf11frq3FfSLHj6udfn9AAZbEJ2V,,1006600000
1MbJi1x4mr4vVk3exHAXnh2vir8KkJuRXC,,2106420000
1MbK4QRPeaFYxk8tSQVDJwyF9aXM2sVGCJ,,1010800000
1MbKiEKs6myuqsTWadQghkxqZ8VhcwAntF,,15121000000
1MbP3RAPXL38SpSyVuKmuitvXkjgdsZ4B9,,36000000
1MbQNYzyiFGhqPtsaWmnk75QMFEgvwTfXk,,151088280000
1MbRU8VCeVGnKXKtXYnJSfY6d7K4cncDEQ,,100380000
1MbSJ3bBqVeMWaQvMatbXwEGfsZKGtPfVn,,24000000
1MbUso52wUHAxRPRE2eoaMEWXb4mnxgWUU,,50120000
1MbZuuv5rqDmrLSPryuTksHVQNXEtbosxe,,64000000
1MbhBY7UgMqVywzaUZ8Ne4DvVCaDDMjEJk,,141000000
1MbmG57eP5fAHySoUedFWbtDKkYAFHv2Eh,,1082040000
1Mbmg6PriaRByESLuG9rDVCX2hiHc757Jm,,64690000
1Mby95HLGgLGczzKGP7Fwww875zK6bFPQc,,1007300000
1Mc5fFVKdGqFyXDZ7R7TudYzTwWt3mvkVW,,1330000
1Mc6upiKEjKNJPPiMvr6HJh2RNeAajfw83,,1006600000
1Mc86J5sKXcRohjCDcFrprfSVWVUHLTstm,,1004500000
1McBJ1sKUVZMfXQKkCULtQBKBVAJsfBgo8,,1007300000
1McCnUVLm9HLRo9d7Uq8HbX4zsdK4hzfnX,,17000000000
1McFHMwuo2YVnTdUT1RdgUe9y8mDPo9Xy2,,4315780000
1McGFiX7cN1HectSXwcEQYUJStC6314FfP,,58010000
1McPZgzDQY6sGaFC8B1tNK9PLk2rYjCfQm,,6219610000
1McVkevqgbnHmppr1g42greVvuwEBJaddZ,,1003800000
1McWQuwrAhrzA44HZ9ztcuMGuLjM4XMwrQ,,1004500000
1McZn6aAwQSoQuj4YfDwsErQ1YuUocJCnf,,2800000
1MchXdu7bhiiB2QhnRdUjTK4AL77BaSn46,,780000
1MciDXTzYddW2X2WHNwLQnraPRckRjaris,,1004500000
1MctGCjNmqdP6XbbRismoj7qAGB4XkUqbh,,2800000
1Mcv5xrPCAbsiW51SGcuYebMcJS4qNuVA6,,2800000
1McwoceiWSMZPZabganGChLkqcRdpMvA5q,,1003800000
1MczB7JdAS3XFYDW9ve6T9fAciiHQgdUwE,,2800000
1Md2EcsmYLjwc5TqMyckwGGTEGqVWuuhd3,,181000000
1Mdajwe6FpY7GSeSdKQjXkxcgQsNz3ZAro,,1810000
1Mdc1NepuGjYKbu6qTqB9TPuLhN4U7TNAB,,886000
1MdgiNYjQvwR7UmuV3uVgc9vKLUvsMHaaC,,151000000
1Mdir2izYZoFBB81FhRNLrfNZFZeeVMpA1,,83000000
1MdtDMSpbx7w9wwpxtMuXxfJ2a3mUWT8F9,,2100000
1Me4tGR5AASHuHFkfP8WHNkhwWkcfaCB4h,,1061180000
1Me8ao9BXLfPZrFdgAD4Ze2SxQDjFdFZym,,900000
1MeGbzFk9K3ipxFMJdKkNRGjZ8JuTjSYhX,,36000000
1MeRaNDYLuEbYEvSh11RNeTNXyQ8Di4UTA,,228879390000
1MeUXMwUo3xDxz9LRY94zM9knEnrY9QPp3,,1004500000
1MeaEYKttTB23hoffP5a5HFy6TYq7kb3rn,,175000000
1MedhtcYBr5XtqnND5BiGW6VDziU45U2Ek,,700000
1Megbxy57Fg9ykzFnKBCvT3gTLbkZwwbM2,,10143900000
1Meisptna97NzJVHXRWEn6LmfZgbLMVqdi,,1480000
1MemN3SpKEhZAebFXXwX9Dw1WLmGg6WUR,,986690000
1MepzsZWQ3E8cA9zqjfaRi93Lr3NcF4Ttr,,1005900000
1Mf7aiqzEMdn3KrzrF21YPH9jt3kme2PsZ,,1004500000
1Mf9JJxRzGCQ6YC86xYDRXiqGVGrFaCakQ,,2877260000
1MfFmrwT3ew3K2iEYQanRs86K1fE6Du8xs,,23303680000
1MfUBM1g5ptUxRCcS5SeNG5ovWEYzKiXAJ,,1003800000
1MfZQobVdcDeykpNkuKPurQoHgU5MjoxEx,,79534085710000
1MfeMVDivFtSx4dDE2SBr9iy3Ae5wurYiT,,8000630000
1Mfn694pes3z3kUMGUj3oPtSDs9z4dvxbQ,,1004500000
1MfqNQRQg3BXP73PP2mG3De8o3jLsFYwDz,,1004500000
1MfsPkZgr65hirKhfdyCKBFfnaymB5k7fc,,1004500000
1MftMRvxeitx623YrkHxnNy7BAVtLQwBxy,,3000000000
1MftX6bKGmnEpdnyqdzT47sAcfWRPp7it8,,1021390000
1MfuvpD1JtKpQWVxgLWnqvCHD7YfRCGMLz,,1004500000
1Mg1M47kdf6Yk7uV6aKwZBSKJF2RMA2osY,,1004500000
1Mg5J3BY7QSwHtZ1BXRGcyCDSYk4j3YxSF,,1004500000
1Mg5hCBPEZH3cyQmfNy63a2QEv2AedAFUh,,1010100000
1Mg7Zw4iQxPxtaXw3Rf8xFEvhLqU3F1Awe,,98000000
1MgBhNugtzVkpTrTDZN7UEJBjFvj1oqx3U,,6000000000
1MgC7PE3M3S73J5yHXWsYFjqZn5uZ2R7gA,,148809560000
1MgKDbtEjxyKSsHrYLgcryeKkQpsSnNKyw,,1007300000
1MgV9PwG1k6H7d1reh4XCe5mQVU9RMJt8q,,414366860000
1MgamuA72vube2QVkj4fxj95EqUvbjbtgx,,1006600000
1MgbNpA4HooyzUekXXuU1wJUmyJwhHRWaY,,1003800000
1Mgc7ajMBPeWUUUZjtHZ3ugfbs6u44ZNSH,,1012200000
1MgfXLzB9M1nxE4ZUsyTyfSo2beK8xPniR,,50800000
1Mgh1diC2G1togVyRUExVTDVua1NMXMGZN,,1004500000
1Mgm8vKtCxtZaVs46V3qUi5tVauR7UwtBQ,,1004500000
1MgowPLERSHsiXVL9e8ywdXMNDVmdXu1cS,,2219170000
1MgrvM67B9sX4rkvdrfj5KBoCPzQGyHqYt,,94000000
1Mgy8ys3pLoHxXu4qjy8HVL1MWUv49yhJt,,1004500000
1Mh8NTtiE1RwT9axatSdgErNjTDjGwYKqs,,26000000
1MhKYehvBCv7vS7yGBJtU3EqnJPSBhxB9G,,66000000
1MhN8xZwVZZKaqmCffUmHmeDqLSxzH2ap7,,9227078000
1MhNgoZs8nFqSi9ueSWoN3qLTgm3jhvzQg,,31117531000
1MhWee5iHXrtGJxwe6Y6BBKwZvSMZoCBks,,124309910000
1MhYFJTiGsDUhuJyC8dJQp3PjG3skf3juW,,299000000
1Mhaw1EGoMMZehSW2yNag97torhcm8oUAq,,2800000
1MhknKeC861KCCTH1grJEw3cLYjm9k3n7Z,,1068590000
1MhoSK4uEUgmMHewNppXVxFLyv6HxUicWT,,2800000
1Mhsmmc2K6ESGZTNvKe8nzGFxzYvyzntWM,,1019970000
1MhttAiJwi9oozv4M4bmw2RSZQnR1uEAtE,,700000
1MhuU5DaCUnGaBD376q1nUke2h4Cr7yRcJ,,1004500000
1Mhv4BXBoLQTPwYoZkEMcn5ScLwiuT9umN,,1003800000
1MiAzBCy3W6N1ewY3A4iNg45LdgGNxfwgw,,62000000
1MiKD4yvPRvZGwyBBRWfH5XuMEPE5g5MrU,,1004500000
1MiRtArDy3J8BBp4ay2PP5mBvRhks4Vx1P,,1004500000
1MiUpfdZ2899izezrqXnAbdDnJ37gpAiGV,,34000000
1MiX1TkjMriJisYpVJ4cwsvwmpJJCo8BFj,,700000
1MiZbdkbiQT58xczHgy87oTnMf8GUWdKv1,,2651400000
1MijFkM4Legsc7TF4PsfNCaj6N3sjMwdKp,,371000000
1Mio6yDomyLhnrZKAyhYYMLVH7UDZ2vDmq,,1005900000
1MippABzNatcgRXY7caHD6JLdFvBACy5WN,,862121510000
1MirUrgkhT4aacHzYHGfNFNJCkDxyxU8QC,,1007300000
1Mj2KPVR8Euf3S11Z1872yPT684qvnQYxQ,,13101000000
1Mj4wcxbMPH8HP63A7bwCZUSWuY6vpxGgJ,,4323000000
1Mj9a7jLp8r1vjkTJkRZEkt9fEfH2kMhKa,,75927646000
1MjDFSQ6hsGKBUGkvUp9fQJoi3BtnTEFaA,,1004500000
1MjQ8ihMpe6TGEsKTjzYuusJW661UsyvVX,,83928930000
1MjRQFiTzR2n5oZWZp9YE99ANkiFmfmKXx,,17231368000
1MjV4MXd61VNHK2teTjcfDX1rSa1KBWnBD,,82570000
1MjqGQ6TQpY3C1zXYedwVeH5NLEPsh8Wx1,,9329520000
1MjtrEGFKmk82RuyPDze3AGagSPVAHqCg,,27485140000
1MjueuYDBEbJ78vCvfmmxtuVRpEfyH7eqs,,1888000000
1MjvedSyzrTFK5Nf43KFrXRCZH6sKHT1Da,,1004500000
1MjxdnjAig6Z71GkiW1T8nAw8htPtNm8nN,,700000000
1MjzJaawXk9Rx8xet3z4bfpX3eEyviZ8KS,,221064570000
1Mk2fDcK3CmT5RFu2tDxxyNxvNbFuymeVb,,600000
1Mk3ehUj1MSukNmrFj8ZBpy5vhkrhhaVmW,,3315000000
1MkAUUL99aevHWftwXGs6PFK3jLMoMJiCr,,932325670000
1MkCaushu46mEEek3Y9SDA89T6obkQC2nH,,18646260000
1MkFErY4VCvx57Xa5fHrk5vXceVUzYpJ3T,,112000000
1MkGGKGoah6rxRNzbSeNm2qTHaHP13pQLj,,1004500000
1MkZA1n9jqrwNVAJ27xEDWzFAEsqXsav9r,,122002550000
1Mkb5ibDoTZqE4F9J5u8saZSJvCsPccjcf,,1004500000
1MkdJSjkDPJDF8HockY8vygfX5VukcN7Lk,,31422620000
1Mkg57G4TPNB7sc5kGTirCBEkRviEb9BJp,,2800000
1MkzMGbqGWBoJDBDa9nNVhk5JnVFbioDmH,,700000
1Mm6LRq3e1ykfPTdY39txH4Nt6vAEmoRsr,,1004500000
1Mm6vBahV2LdATbM48XTwR314kZs1J9miJ,,6104350000
1MmFgeSpGnGef6zoZ6n7YJbZtmFTS5EZQo,,15399700000
1MmNFPqLa2vUovBEKZoPwNsgXnk2ZDQvZg,,40000000
1MmdH9db4YrgptXN443nY4ZVY6uhwhQ938,,1000000
1MmecV4GBgNKUkqnW8URYfzWKJGVwjXmj9,,4149450000
1MmgD8zC5kccGX4ezkts8zKWZzkzUaBVZb,,1007300000
1MmiPjhWMxE6Az3ffftWhTiC7QwMyVHqnr,,4032060000
1MmiusZ2Z6R8nauvFcxvztF4oxpA2V5dp5,,4146290000
1Mmo23ih76vHnPpG3qXq8WNSfW29vNjoRF,,1004500000
1MmvuKM4FAuxcSoqaUsv3yPfiV4atZBQw3,,1007300000
1MmzMougHtBYGfPzt6ZozggFF29XVz5zES,,2800000
1Mn4i2RvvzodP58BuuL4mZRSWeqogRJ6UV,,13328300000
1Mn4inQVsuvAtEAprXDuwkKS7PFRinGBL9,,12430780000
1Mn8aGqqEwvpCitDFJpkbNP4qnkjkGgtGg,,5222000000
1MnAVtjdR7oA1Xu5fSxQw49XxX1tDk2x9R,,16706290000
1MnCZ7sAePuEjeBZRnzTjtTtQbcBjtAX5q,,5045620000
1MnRCKmVs22tEnT8UHtfggVWZ8feAh8KyG,,128000000
1MnZ1JkxD6vm1Sa63hfM8VE3h8BbJQaUk9,,1003800000
1MnZGrFP2fcdK1JY9xUGvTkYsCyYTcedLB,,1007300000
1MnbiK36WpyV73pTzhW1L5K4UhRAhzpPF2,,1010800000
1MnbieycKjf55KYvmBKRDwAMRCn5te3e38,,1004500000
1MngXzVkyvBdqQBqKcR81ezPjWTFAPmBMR,,466162710000
1MnhBmozQg5ahoxZAmA7wrPnUHPgz4z6Gz,,1004500000
1Mnkr74nPJGm1PZEk8nC25TTx67hTxVDy3,,2348870000
1MnoSzjva5ctMcLmDypLQ53AosmWQdEfhm,,700000
1MnrQc2dD6yX6xt3nSphbnpRiPX99fyj8Z,,322000000
1MnvFuzv33FVRGon4UJLjz9uyh1vTiP7pu,,977021682000
1MnvzToqVvXrKMYMgCVf1zf9Q99SvZ4PZL,,93150000000
1Mnz3bPo1CNQbN6R2oERYaBdXiRtY9aYKy,,176190000
1MoC5twmEFn8hCLbfw53uAfMxRKZJ2ah1R,,1004500000
1MoE2f2EoVQSz5pg3cSiszKFwyqkZjvXxQ,,1004500000
1MoEq62bkMQ6Psp7uipVvvFoNgJdHcudWq,,700000
1MoK5N6aWqTnsR3UHeHMGob96drjdqPZz2,,1888000000
1MoKMduihiyt7vfbLb9QygxioFirDXFkdS,,26570480000
1MoKimLuCkGSRLipam3JHLf1adMcPC4zBr,,920280000
1MoNJrANyjUZR3zyxP99Qmdnjwo3ZToE1i,,1007300000
1MoSKrF4HuU7Fg5FCBzcd7YMjEfEgHcebv,,1022810000
1MoaKau3PWMmbQjHBimu4Z9Bcbf3qswMKR,,1007300000
1Mohxu6xPw9ntdcKMaASbDJqqPfarVs6ir,,31191940000
1MoiEj4aoJbXeowBrtSgQKAfNGLQqfM4Tp,,50260550000
1MoqBW3FnwZQEh7D3CVvQZ9rf9quMiX5N2,,700000
1MoqpSVPmdg9bQFN5quP3bw7G5FfDrPh8f,,42220000
1Mp45SF4b3k5LFR3GyLUfYuXqD8zu8e5Zh,,1004500000
1Mp5tVuYd475Zz4L8haJyc4Qskw4cNzCSi,,1004500000
1Mp7Bbw6HRATeKh1miQuhJLtDvb2pZdGw9,,700000
1Mp8fnk2K4VSrn2zbqLYsTt9ygFZrGXJUW,,262000000
1MpHT335WyVRpWFp1GGSovtd4QAjAthr5h,,40142850000
1MpKF8ASbcSGXLYTV8Dh5TJbKc9FpsJdMX,,67334410000
1MpKPqUZTNTXWmBYbYQP9KcEKwXYJYQr7n,,1021390000
1MpKzT11arRk74NHv2ria1EK26RLYz75UW,,100067040000
1MpQbvdeCRwXPDosRhFwG8b4S1ocBZD4CJ,,640731100000
1MpYrN9jn6zN4Zn27qCzDszP4aR61EyVWF,,1090350000
1MpogyrTefqg6UyKT7fxoX2v1MMAbqYisw,,25313580000
1MptoRG4mVkb1N5sK7Fs5r1hg51VPfBzJA,,1004500000
1Mq2ubCMyWTHoaiJDjGRYSrRszn642nWUU,,1007300000
1Mq6zzmXUyQenMC5Bt7YLMEMXKPEyr5ozP,,2100000
1MqBXUkLcCoZDvQm23DVw3mZ3GNBxftPTd,,700000
1MqCSxvV7MKyaqutBqf6xfHbfGE6eYUCTy,,16000000
1MqPjYNapEEabiAqVdgAnsoTaF6P2e6PdF,,2000000
1MqSfHv2bUuYX9RSvDNkatXVxWTAmnuKDn,,64000000
1MqXBoWRyCJHg6xBCCxE2Kh5n2aMKhvXYn,,1004500000
1MqYc5E9sJAedBuzqVM4CLBxaEHQbMgDXa,,140000
1MqdUNevBwdBNDpPGNDJVmuPD2USeVxtwk,,1004500000
1MqdeB3wv2H7tw2PJxHaHxpEtNoJbuGLJr,,299000000
1MqhPpALtzXmQ52CPqCSw4iJfHLtbWCkd1,,399000000
1MqkUfatEcNa64xQVXC2FiK2JG42bdUS91,,107000000
1MqnPve2FtVjsz9RusPbq1b993vaeojRWk,,97077240000
1MqriD7DpmAw2EZtNLtbZDUkyQ9jiYEAjo,,6668500000
1Mqum3F6ThrWRw5VVukezs4i6ymVuz3QS8,,94500000
1Mqxcac8igT97FztBWkHx1fy9wvAibh2W8,,300000
1Mr1SeyYu1XP1sNhGfsSihJrxNTfy1PfBK,,2225470000
1Mr3T86B1cbTTTWNEJHosPDKbbGED3CejH,,1711000000
1Mr8CBLKzeviPES6aot4bH8omBpNxZRFPH,,1008700000
1MrE5KYV9pqCGTqkPV4389H4zvrXVUoLiK,,1007300000
1MrJCpb8tYDrvDo3gg6MD1vXavE7fZoJ4W,,2800000
1MrKxaDEWmBmRvpLvndeAzXoQaafXuAiYY,,1004500000
1MrPCQgEhv8fu1DrS6GNiybkFWAiTqQ7ww,,48000000
1MrPs9cuxd8hCz4uBta5ZbVSiHSRCQV1Wu,,1004500000
1MrW8rdYr1xzbj3sgewknsRDtL1vxEXBdu,,1004500000
1MrXiRHBqgVtuZ7SJHkfxpfy7cZpirgZZi,,20732490000
1MrZAwQq1VfufTmu7DfPo1Evi333FXuAMM,,4724594000
1MrhhiSSzjV1gtv2djRpnF48Qg4SG52Fhx,,100000
1Mrn7k4pWWnUALMGFeBfY5DTAF173ZG7w2,,19658890000
1MrnpBekhagHYUtRoK26uJu5HxbyCfNBiT,,1008700000
1Mrsk4bb1S1KjVGFztNQND1YEtFLjwLGNY,,196907790000
1Mru6ngGw6PnnuytCrf3dABY4aaTSXeePo,,1004500000
1Ms3VkS9qX4hwFgc4H7rLSuR7s8ZB544Rd,,448800000
1MsAPA8Xd9aS7BT7L7DLMbwgJhHDDEPv3b,,1004500000
1MsCp8wVt8HphBzmCFCqBNDtMzDNbBXLb4,,1004500000
1MsEsDYAJkSvWmQYaBKDNitPDxVYkvyVzm,,2800000
1MsgEy4fC4Wk7TL861veYPLpH9kxhiDHb3,,634000
1MshEhUtRDyx7JHP2AsBGBr1m9BAcUS5kj,,1007300000
1MshhDt91CNToJLBW9as1GD4znCKEy2diN,,1054570000
1MsjG2JkJTYEiB6p3mTJEfY79PR8mzSykR,,1007300000
1MskZzsSWWPU2AUAeaAD3Fj8Q5aERiSfup,,1005900000
1MsmjKDgjwFcdgJbxBCdptzmwcpyN5uw34,,1004500000
1MsnMiCR6MFA69SzDsoXT8PDoXkxddzyzu,,2800000
1MsqK1d8NDP7gAj9MziWrQydkjKqaSjUZ,,2800000
1MsvzkoVf83SN1noXpSK5afvQcxspdLHbx,,1004500000
1Mt2Duw38w5PGeJLAsMEHxdMgkK2Hrzf7y,,234000000
1Mt6deq1Wzf1AarDCUoEevpGLWTJHhgS4u,,700000
1MtCWF1VkBNRdn5C4bpctbpVMPR95ow7Jp,,1007300000
1MtCnZ6zaLgHztLNTQeiqz4jatS85Vi2Q,,1007300000
1MtEqmyiwTLghr5jcn293jiLNDKJk28A9t,,917231000
1MtNxWMm77umRaLsZX7c7Kz9iGAY9qWUCt,,20000000
1MtQuLqJ94MnxT5GGcikiKZ3S9PTTyfdwH,,1004500000
1MtTxAX1uXmNvKFsjNtZXLnam1QeeePhf8,,163156800000
1MtZV6iY16S5bkMjFr9YoVKUFycxWKiLcF,,1004500000
1MtapkoU4mMy65yctxfZanymNiGsgeoUoa,,1243710000
1MtcQFd3BHHWP6mSxiCJn8ddNdh3pC7m8x,,1004500000
1MtmGHmZme3fSqNFfvza3t3p9GgkBGYuN1,,1004500000
1MtmY43o9Lc9jg6DtXh4vFVBMeqNWFMXPz,,200760000
1MtoDZM24VW6LghpBYbbR7iDhM1V8W3ozY,,213871097000
1MtoVEfXVV6PquKe8znZSjPnM53dDMv8UG,,266000000
1MtzWHHPjFg2Jvzz3Dquqmo7gs8esYSUA2,,58051730000
1MuApkRUoqPFZ9qJCV6B1Vfq2bUcpE1y5v,,700000
1MuCxGNvKQeYJTNdeUSKXBG3n93QHFVAEi,,766800000
1MuEFYPipjb2UvpXFHg7HaR4nbwgKggxTv,,78000000
1MuSJCEHg5tR1ZeyK9jKn1u7VRwNhEV7pn,,3142627710000
1MuTM4cZbpcnD24Cjatducjx12DDELqG8V,,1004500000
1MuVh7KqPnwgym9KcRhpsw1Rk1ypLqUNun,,700000
1MudGbZj9Qze1LRtJzmbQt8B4JMjumt3KG,,1040000000
1MufQx1vvPNGA69nS1ePfZyCrVdCUZ6Tc9,,367352429000
1Mut5zMjzdDwCBgrhHJSGEUAMsDHpxdToz,,3000000000
1MuuoTPgho3Eejodh1gMyNj8C5Uzpj8Ext,,161650000
1Muv93rHpKU7MLrii5v26sbaRiUfLunMio,,908000
1MuzvE3W2HuRfgyxJFT2oHwDSy9nbHVDMf,,173000000
1Mv2Lpxh4u46FxZFg1KAaaufEZgdnenocj,,1007300000
1MvAdWNqgcFjtauByEfrwGqoC3UqoUZjFV,,3167370000
1MvXTTVHtRkKdrqjDpp3iTWT78ETQ6VtBx,,308000
1MvganrALmxoF26qgzqm5W7TaUnrEH2ZAM,,700000
1Mvjy1frcmAxAiXonSR3a9UqCHxm9JSsbv,,1004500000
1MvkmT5Cchi88g9j34zofFdihEJwRf6g94,,3000000000
1Mvs4wjwgZf2QRy7bhqbZb9QuWpN7738zB,,4317167851000
1MvuJiCeZrLS7YqgQNN5z3hFnZj99sVKyg,,1088830000
1Mw64LUZqnNBWpzJLvxARZSZLKyeZsQ8SA,,13680410000
1Mw6wPhR6QVCACqFuiLXUQt7zNugKnsBro,,10068340000
1MwMFaoVo18chPwBYPa4YsN6UihsfKRLkA,,9450000
1MwSoqTjsDVXZT9pEZArQm9McGttCQudoH,,414656910000
1MwaB2XDdgWPuBEAh7xoe2h87Q1zz3kvbj,,1004500000
1MwcHBXi77b6BYN4wzc7UaVCLuqdYC1Vxt,,2105410000
1MwcqBrFyvPG2Rjei4Jdfah5d8xTopTDiU,,1007300000
1MwgXjZpggn2TFgz9tqnjeAPgLyA72N6AL,,4664300000
1Mwi9vFCJXpDfKixDCNtdUsa4hSy228JM1,,138000000
1MwiJcWRW7UtwrQy3pq1B2qB5URLvUwemH,,1004500000
1MwjuXaKcpeBnSxp6D8mxFj3PVBEfJU7JL,,1641050000
1MwrRDJdGioXgjWSQnBxR5zKd7eMpUS8Sh,,2000000
1MwrTMzXdcEKhHxBASLN4wWZyuRoxZCYUY,,1007300000
1Mws3XKUaPmL1etNuw1K12BZuRSLRBXrTq,,2000000000
1MwwiTNk5DUfztumBCRm1y5DUCRwXNKAtA,,374313710000
1Mx1jzd82sCk9KamNy9Nw7GfkMTpjS7TC1,,1004500000
1Mx2UpqFVjL4zwNTwdKLdmG4JCBP1YYW6M,,209000000
1MxPNangv9QiUAiWyDCZ3ne4casA9XSxof,,1004500000
1MxREp1BgpnGsJsZjFEUoJsXxNPbCV4hEb,,323000000
1MxRbMUaQ29VYVLq3mK6ku9Mh7vMAvCc8c,,1004500000
1MxThnMG74M85F5gSGf7BzJNQd9EnsufKx,,13692600000
1MxXo48ekrGsHBNjvSm7BLrTzxtAoYMgmX,,3000000
1MxeieZRdakN7TKyzmJNZKgQYZQb4AkBsB,,915830000
1MxiDdUWQ5Aek872tJHpnGe7j75pwaGdZE,,367854982021
1MxiTp8Xj51Q3L2bwNCUc4oAeu9Q6pQZvf,,1004500000
1MxjaqqoVuHQEhnZr3kRBmRHLYHywneigh,,1004500000
1MxqmKDWxwWtcuxaiJVuH4dgds6sQ8FAT1,,2106420000
1Mxy4MmejyL8LDNA3v56GHj8RyyS6bkXVC,,1004500000
1MyCv1VeurJ53QrLgtNJGnwrXcsekPjyT5,,2100000
1MyMBL5r7UaJNSEhS1xSWByZ6UJnJGmCUX,,20100000000
1MyNMZNKFPCCqyUx5Ac9s3UzXe8j7QXrar,,47368074000
1MyNW9BBPi2pyXLTzocjAQiZ7Tup3nLzSt,,700000
1MyPVfLHWTu7V2J6wy2DDroK3t5Xgdpm3g,,10000000
1MyTqrXstaTRmBHz9T9MM4NYmR5Br4ps3Y,,173000000
1Myc4nxcYsdEGTesZm9365bvxSSNmFirxH,,39010000
1Myg5MMtN4g2KMDWM4i5qoC7AUmmZuEv7S,,1004500000
1MygjbvBJQHdTnPg6WbBPEuwv9kDVA7Yvu,,52063180000
1MyhGMhjUzj1ufG3hhuT3ykxBrJJdwrGed,,1004500000
1MyiLEb1bLm6e3pBLmYLmoc6gxNzakFaqX,,1243710000
1MyjJuP2bCLwtZnfP2rhm9XBtN64HrLABb,,2800000
1MymcnqHbDErpj8fvt2eDnn1bmFqsPh65S,,2658903000000
1Myssex8JKoBQQXGseWmDjJQKp37SaUMe8,,1007300000
1Mz3t24opxWdXnfpHaYDfVEKEkBgi1ZWMH,,14000000
1Mz5zVsUFVvRGQEpM2C1DzEeS9Fi3H9BWh,,2280370000
1MzDLYKDSyyfg5dCUzChwdASF9oZfTRvWJ,,700000
1MzE21R3jNpzmRzDEPZuMtRzhCjhd23aDk,,1003800000
1MzKiqQjPXYf2u1iWGMjwHrnPQB5Shfwf7,,300000
1MzKrRcu6jDVktiHkkNw2vhoPBm8SXohdN,,223000000
1MzLBq2wR6TAR5i4ugNhQLPjnPzXeTFQDj,,1004500000
1MzNYBtjrqMQxkbMYpYe9PZ2kcTf4sFnwW,,1005900000
1MzUVFsGtf2nnu33zmcRZirukwPHoDRAwW,,1003800000
1MzVxLG4XN8VBb5jG1HrE5QatvwVbMZobe,,24385000000
1MzgkEBNwHLdAmrX6jv1nz84LrhjNKK3Js,,1800000000
1MzicdQc1UHnVkbWpjt6u5b9ozY9KzHVdt,,1004500000
1Mzv6nNyjHWoNJQE1rL1ecCJo5YPsK8D5w,,1004500000
1MzyubUdHoofioGgK5rddWFL8G8whzkFVA,,1004500000
1N131LtCJXYccW34inqs7zNgEYgWqyeGqE,,2124250000
1N13Dy6TyA9QoVzMohiQfULcVvV5dpefie,,14000000
1N15gp5qEexBZxBfnmZupyLZdmBQMi6tWB,,1140205850000
1N17kV7hgHcPRKemieFWzNNEZhQyMyuGbA,,85000000
1N1CNZXxx8pjHWLfz3gc3XKSvgqrvPGkyN,,1005200000
1N1EUHpQCTaidc6Xw1nqKfN4JadJPZzcFB,,325000000
1N1GDfsDbgDvA2BMq9bGFLfsNQxpCkfYxW,,1004500000
1N1H8emsG6N7fYKbNf4XH37QJL9Q1SZf1H,,145129710000
1N1RrqsN9F9sByKpZHRB8RfDrNAUtQHn7k,,1004500000
1N1VVPhNCAVGBqGe2GLquBd19Y7GB76GBD,,1006600000
1N1agiJW4jpnuN9SXDUctC3NpDzxrCNayQ,,1004500000
1N1iofgYRt3c67TxE45YYfosZxqZEPv6rS,,33780800000
1N1jAKtBYqgZFiRG2Vtgt9KUi8xu1bAaiG,,1004500000
1N1rtGYRyZPCTzvwF9ucmwm7jdR2JMkdNv,,1006600000
1N1sxQK9m8W9ScT4sxmM7sBknnQ4BHNKpP,,2035790000
1N1tEWzexWdW7AiefEaaXxd6ifeovTQXnv,,2924640000
1N1xoxeFFwiCMw7nL25TxVr5TSz914fXsj,,1006600000
1N1zJo5ApkQFatstrhm2vYrzKG3hgZ86VY,,2009000000
1N21rvbsd5AxKxmW2bPzfxZhEMV9hX5CCg,,141230000
1N22Fur9H7E7snoCeB3mSJpJtwaDnjYEnC,,9000000
1N26LBrnK6czvMMEMbSkB7RHkUZnkJTufJ,,803950000
1N27iQ7SyTjwXgf3HSaHEsmD5V1y9wUAPh,,2800000
